Order Date,Month,Product Category,Subcategory,Region,Province,Customer Segment,Units,Sales,Profit,Discount
2010-04-30,2010-04-01,Office Supplies,Labels,West,Alberta,Consumer,17,517.98,-85.32,0.05
2011-08-23,2011-08-01,Furniture,Office Furnishings,West,Alberta,Consumer,45,4680.89,693.01,0.07
2011-08-23,2011-08-01,Technology,Telephones and Communication,West,Alberta,Consumer,42,2414.9945,624.71,0.01
2012-06-11,2012-06-01,Furniture,Bookcases,West,Alberta,Consumer,7,883.23,-404.36,0.09
2012-06-11,2012-06-01,Technology,Computer Peripherals,West,Alberta,Consumer,41,917.25,-103.75,0.01
2012-06-11,2012-06-01,Technology,Telephones and Communication,West,Alberta,Consumer,46,760.801,348.59,0.1
2011-01-29,2011-01-01,Office Supplies,Appliances,West,Alberta,Home Office,12,849.51,163.1,0.05
2011-01-29,2011-01-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,38,189.49,-13.71,0.09
2009-02-08,2009-02-01,Technology,Computer Peripherals,West,Alberta,Corporate,47,714.46,-268.65,0.07
2010-10-09,2010-10-01,Office Supplies,Appliances,West,Alberta,Consumer,39,434.73,-12.2,0.03
2010-02-11,2010-02-01,Technology,Computer Peripherals,West,Alberta,Corporate,8,81.56,-7.23,0.08
2010-02-11,2010-02-01,Technology,Office Machines,West,Alberta,Corporate,41,2088.5,675.07,0.08
2010-02-11,2010-02-01,Office Supplies,Storage & Organization,West,Alberta,Corporate,34,2126.72,150.04,0.05
2010-02-11,2010-02-01,Furniture,Tables,West,Alberta,Corporate,26,3753.72,-556.25,0.05
2012-05-03,2012-05-01,Office Supplies,Pens & Art Supplies,West,Alberta,Corporate,9,26.09,-1.76,0.08
2012-09-10,2012-09-01,Office Supplies,Pens & Art Supplies,West,Alberta,Corporate,47,1406.49,332.52,0.02
2012-09-10,2012-09-01,Office Supplies,"Scissors, Rulers and Trimmers",West,Alberta,Corporate,49,587.71,26.28,0.09
2011-05-19,2011-05-01,Technology,Telephones and Communication,West,Alberta,Consumer,34,650.1395,22.57,0.0
2012-10-28,2012-10-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Consumer,38,572.74,53.31,0.0
2012-05-06,2012-05-01,Office Supplies,Paper,West,Alberta,Home Office,46,446.06,161.32,0.01
2011-07-10,2011-07-01,Technology,Computer Peripherals,West,Alberta,Corporate,37,744.0,215.8,0.04
2011-07-10,2011-07-01,Technology,Telephones and Communication,West,Alberta,Corporate,12,388.8665,103.05,0.01
2010-10-29,2010-10-01,Furniture,Bookcases,West,Alberta,Home Office,30,3645.45,-765.5,0.04
2009-08-31,2009-08-01,Technology,Computer Peripherals,West,Alberta,Corporate,32,279.43,48.47,0.0
2009-08-31,2009-08-01,Office Supplies,Storage & Organization,West,Alberta,Corporate,5,515.22,-152.54,0.03
2012-05-19,2012-05-01,Office Supplies,Storage & Organization,West,Alberta,Consumer,47,1078.98,-1637.52,0.02
2011-05-27,2011-05-01,Office Supplies,Storage & Organization,West,Alberta,Home Office,20,211.42,-113.52,0.0
2010-05-21,2010-05-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,50,390.46,-171.17,0.02
2010-05-21,2010-05-01,Office Supplies,Rubber Bands,West,Alberta,Home Office,43,113.43,24.27,0.02
2009-07-15,2009-07-01,Technology,Computer Peripherals,West,Alberta,Corporate,49,772.42,299.33,0.02
2009-07-15,2009-07-01,Technology,Telephones and Communication,West,Alberta,Corporate,3,221.4675,-302.23,0.0
2009-05-20,2009-05-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,34,211.86,-239.32,0.01
2009-05-20,2009-05-01,Office Supplies,Paper,West,Alberta,Home Office,50,355.03,-33.31,0.0
2011-04-07,2011-04-01,Office Supplies,Paper,West,Alberta,Corporate,36,260.13,-133.98,0.0
2012-01-03,2012-01-01,Office Supplies,Envelopes,West,Alberta,Corporate,49,741.57,352.41,0.1
2012-01-03,2012-01-01,Office Supplies,Pens & Art Supplies,West,Alberta,Corporate,6,10.39,-3.24,0.1
2009-08-15,2009-08-01,Furniture,Bookcases,West,Alberta,Consumer,17,14665.15,2860.31,0.04
2009-08-15,2009-08-01,Furniture,Office Furnishings,West,Alberta,Consumer,24,324.97,113.98,0.07
2009-08-15,2009-08-01,Technology,Office Machines,West,Alberta,Consumer,27,451.52,-70.52,0.01
2010-04-28,2010-04-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,42,2753.07,551.34,0.07
2009-04-30,2009-04-01,Office Supplies,Pens & Art Supplies,West,Alberta,Corporate,43,938.37,251.17,0.02
2009-01-07,2009-01-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Consumer,46,737.25,-199.13,0.08
2012-11-15,2012-11-01,Office Supplies,Paper,West,Alberta,Consumer,37,692.15,150.38,0.09
2011-07-29,2011-07-01,Office Supplies,Pens & Art Supplies,West,Alberta,Consumer,31,143.85,34.14,0.1
2012-09-24,2012-09-01,Office Supplies,Pens & Art Supplies,West,Alberta,Home Office,41,112.6,0.49,0.1
2009-09-03,2009-09-01,Office Supplies,Envelopes,West,Alberta,Corporate,49,541.47,90.62,0.05
2009-03-15,2009-03-01,Furniture,Office Furnishings,West,Alberta,Home Office,6,93.73,51.14,0.03
2011-07-24,2011-07-01,Office Supplies,Appliances,West,Alberta,Consumer,16,597.44,108.3,0.09
2011-07-24,2011-07-01,Furniture,Office Furnishings,West,Alberta,Consumer,26,132.23,22.25,0.07
2011-07-24,2011-07-01,Technology,Telephones and Communication,West,Alberta,Consumer,22,2403.137,377.62,0.0
2011-07-24,2011-07-01,Technology,Telephones and Communication,West,Alberta,Consumer,48,5138.335,1422.2,0.02
2009-07-13,2009-07-01,Technology,Telephones and Communication,West,Alberta,Consumer,34,223.499,-122.13,0.06
2009-01-19,2009-01-01,Office Supplies,Pens & Art Supplies,West,Alberta,Consumer,41,108.15,7.57,0.09
2009-08-19,2009-08-01,Technology,Computer Peripherals,West,Alberta,Home Office,29,857.11,285.2,0.07
2009-08-19,2009-08-01,Office Supplies,Envelopes,West,Alberta,Home Office,11,69.6,6.46,0.0
2009-08-19,2009-08-01,Technology,Telephones and Communication,West,Alberta,Home Office,43,1279.505,384.2,0.1
2012-10-01,2012-10-01,Office Supplies,Paper,West,Alberta,Small Business,38,191.14,82.65,0.06
2009-05-03,2009-05-01,Furniture,Office Furnishings,West,Alberta,Consumer,27,216.95,-88.82,0.08
2010-04-07,2010-04-01,Office Supplies,Paper,West,Alberta,Small Business,13,88.38,-64.95,0.06
2012-10-21,2012-10-01,Furniture,Office Furnishings,West,Alberta,Home Office,35,182.86,-106.27,0.0
2010-10-24,2010-10-01,Office Supplies,Paper,West,Alberta,Corporate,19,137.84,34.31,0.06
2010-11-18,2010-11-01,Technology,Computer Peripherals,West,Alberta,Small Business,12,440.6,2.97,0.07
2010-11-18,2010-11-01,Office Supplies,Labels,West,Alberta,Small Business,37,109.9,48.52,0.09
2010-11-18,2010-11-01,Office Supplies,Storage & Organization,West,Alberta,Small Business,13,315.29,-361.82,0.0
2010-08-30,2010-08-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,41,320.42,-66.37,0.03
2010-08-30,2010-08-01,Furniture,Office Furnishings,West,Alberta,Corporate,35,266.64,-36.76,0.07
2010-11-25,2010-11-01,Furniture,Office Furnishings,West,Alberta,Small Business,47,306.77,-102.06,0.03
2011-09-15,2011-09-01,Furniture,Office Furnishings,West,Alberta,Consumer,28,381.79,73.73,0.08
2011-09-15,2011-09-01,Technology,Telephones and Communication,West,Alberta,Consumer,10,1529.3115,-491.26,0.1
2010-09-04,2010-09-01,Office Supplies,Rubber Bands,West,Alberta,Corporate,47,270.32,-47.15,0.06
2010-04-15,2010-04-01,Office Supplies,Paper,West,Alberta,Small Business,31,260.77,-8.75,0.01
2010-04-15,2010-04-01,Technology,Telephones and Communication,West,Alberta,Small Business,18,2445.212,275.77,0.02
2010-04-15,2010-04-01,Technology,Telephones and Communication,West,Alberta,Small Business,14,1032.0275,97.4,0.07
2011-09-21,2011-09-01,Technology,Copiers and Fax,West,Alberta,Small Business,29,21046.74,5217.27,0.04
2010-07-04,2010-07-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,40,1384.34,562.31,0.1
2012-09-25,2012-09-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Consumer,26,362.76,19.36,0.09
2009-09-19,2009-09-01,Office Supplies,Labels,West,Alberta,Consumer,6,28.39,3.84,0.05
2009-05-22,2009-05-01,Furniture,Chairs & Chairmats,West,Alberta,Small Business,50,6277.75,-592.43,0.1
2009-05-22,2009-05-01,Technology,Computer Peripherals,West,Alberta,Small Business,19,360.24,-53.82,0.08
2012-11-15,2012-11-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,3,18.91,-16.35,0.0
2012-11-15,2012-11-01,Furniture,Office Furnishings,West,Alberta,Home Office,7,685.7,350.94,0.01
2012-11-15,2012-11-01,Technology,Telephones and Communication,West,Alberta,Home Office,10,1024.165,-105.7,0.02
2011-01-28,2011-01-01,Office Supplies,Paper,West,Alberta,Consumer,17,201.72,-81.61,0.05
2012-10-20,2012-10-01,Office Supplies,Labels,West,Alberta,Small Business,18,56.41,11.92,0.02
2012-10-20,2012-10-01,Office Supplies,"Scissors, Rulers and Trimmers",West,Alberta,Small Business,39,147.71,-30.25,0.0
2012-10-20,2012-10-01,Technology,Computer Peripherals,West,Alberta,Small Business,39,1678.34,670.11,0.05
2010-09-05,2010-09-01,Technology,Computer Peripherals,West,Alberta,Home Office,26,139.61,-92.04,0.01
2011-02-10,2011-02-01,Technology,Telephones and Communication,West,Alberta,Small Business,48,2174.419,-211.7,0.05
2012-07-16,2012-07-01,Office Supplies,Pens & Art Supplies,West,Alberta,Small Business,23,65.91,0.76,0.01
2012-07-16,2012-07-01,Office Supplies,Storage & Organization,West,Alberta,Small Business,4,72.72,-36.61,0.06
2010-07-28,2010-07-01,Office Supplies,Envelopes,West,Alberta,Corporate,1,15.0,-13.74,0.1
2011-12-18,2011-12-01,Office Supplies,Paper,West,Alberta,Home Office,14,138.95,9.63,0.04
2011-12-18,2011-12-01,Technology,Telephones and Communication,West,Alberta,Home Office,42,5678.5525,1727.78,0.01
2012-11-24,2012-11-01,Furniture,Chairs & Chairmats,West,Alberta,Home Office,45,4475.0,-1523.77,0.02
2012-11-24,2012-11-01,Office Supplies,Paper,West,Alberta,Home Office,29,168.2,-64.53,0.08
2010-09-28,2010-09-01,Technology,Computer Peripherals,West,Alberta,Small Business,15,609.97,62.93,0.0
2010-01-18,2010-01-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,29,264.78,53.05,0.02
2011-09-28,2011-09-01,Office Supplies,Pens & Art Supplies,West,Alberta,Small Business,40,825.8,183.48,0.1
2011-09-28,2011-09-01,Office Supplies,Envelopes,West,Alberta,Small Business,49,4273.95,1340.07,0.05
2011-06-17,2011-06-01,Furniture,Chairs & Chairmats,West,Alberta,Corporate,40,5264.48,-284.06,0.03
2010-04-20,2010-04-01,Technology,Telephones and Communication,West,Alberta,Small Business,17,1873.349,194.21,0.02
2010-04-20,2010-04-01,Furniture,Chairs & Chairmats,West,Alberta,Small Business,46,24639.8,8614.79,0.01
2010-04-20,2010-04-01,Office Supplies,Paper,West,Alberta,Small Business,32,921.3,353.16,0.09
2012-02-19,2012-02-01,Office Supplies,Labels,West,Alberta,Corporate,50,512.33,250.66,0.01
2012-08-16,2012-08-01,Technology,Telephones and Communication,West,Alberta,Small Business,23,1267.4605,128.79,0.05
2012-02-23,2012-02-01,Furniture,Chairs & Chairmats,West,Alberta,Consumer,32,16313.51,4860.73,0.04
2012-02-23,2012-02-01,Office Supplies,Envelopes,West,Alberta,Consumer,29,337.38,-5.45,0.04
2012-12-29,2012-12-01,Office Supplies,Appliances,West,Alberta,Corporate,45,178.7,-164.92,0.07
2011-04-22,2011-04-01,Furniture,Office Furnishings,West,Alberta,Home Office,50,2437.67,25.68,0.08
2012-10-28,2012-10-01,Technology,Office Machines,West,Alberta,Small Business,50,4648.52,1676.7,0.1
2009-08-21,2009-08-01,Furniture,Chairs & Chairmats,West,Alberta,Small Business,33,3537.84,-80.86,0.0
2009-08-21,2009-08-01,Office Supplies,Storage & Organization,West,Alberta,Small Business,43,2221.2,-1127.22,0.01
2010-11-17,2010-11-01,Office Supplies,Appliances,West,Alberta,Consumer,39,9362.73,2766.29,0.0
2010-11-17,2010-11-01,Office Supplies,Labels,West,Alberta,Consumer,37,125.33,58.5,0.06
2009-08-06,2009-08-01,Technology,Telephones and Communication,West,Alberta,Home Office,46,1219.2485,132.79,0.01
2010-08-23,2010-08-01,Office Supplies,Envelopes,West,Alberta,Small Business,26,148.12,-51.62,0.08
2010-11-08,2010-11-01,Office Supplies,Envelopes,West,Alberta,Small Business,43,634.38,272.4,0.09
2010-11-08,2010-11-01,Technology,Office Machines,West,Alberta,Small Business,39,5196.19,2052.13,0.1
2010-11-08,2010-11-01,Office Supplies,Paper,West,Alberta,Small Business,7,50.47,-31.7,0.08
2012-02-23,2012-02-01,Furniture,Tables,West,Alberta,Consumer,48,4046.25,-1296.93,0.09
2012-01-12,2012-01-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Small Business,2,21.07,-10.43,0.0
2012-01-12,2012-01-01,Furniture,Office Furnishings,West,Alberta,Small Business,20,430.41,-1.55,0.08
2011-09-10,2011-09-01,Furniture,Chairs & Chairmats,West,Alberta,Corporate,3,160.52,-69.66,0.08
2012-01-08,2012-01-01,Furniture,Office Furnishings,West,Alberta,Corporate,15,243.52,-59.64,0.01
2012-01-08,2012-01-01,Furniture,Tables,West,Alberta,Corporate,14,3849.8,192.2,0.04
2010-11-01,2010-11-01,Office Supplies,Pens & Art Supplies,West,Alberta,Small Business,38,235.15,12.7,0.03
2011-07-21,2011-07-01,Furniture,Bookcases,West,Alberta,Home Office,29,4203.88,-865.88,0.1
2009-07-20,2009-07-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,30,221.05,-66.38,0.02
2011-06-02,2011-06-01,Office Supplies,Paper,West,Alberta,Small Business,26,173.78,-96.26,0.06
2011-06-02,2011-06-01,Office Supplies,Rubber Bands,West,Alberta,Small Business,22,41.18,-0.64,0.07
2012-05-02,2012-05-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Small Business,3,18.97,-7.79,0.05
2012-05-02,2012-05-01,Office Supplies,Storage & Organization,West,Alberta,Small Business,47,744.64,31.93,0.0
2012-12-04,2012-12-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,35,128.12,-135.6,0.08
2012-12-04,2012-12-01,Furniture,Office Furnishings,West,Alberta,Corporate,25,165.62,-64.72,0.03
2012-12-04,2012-12-01,Furniture,Office Furnishings,West,Alberta,Corporate,41,214.23,-165.42,0.01
2012-12-04,2012-12-01,Office Supplies,Paper,West,Alberta,Corporate,41,214.19,-66.06,0.05
2011-11-02,2011-11-01,Technology,Telephones and Communication,West,Alberta,Home Office,46,2484.7455,657.48,0.1
2012-04-04,2012-04-01,Furniture,Office Furnishings,West,Alberta,Corporate,49,329.03,-197.25,0.1
2012-04-04,2012-04-01,Office Supplies,"Scissors, Rulers and Trimmers",West,Alberta,Corporate,6,20.19,-13.44,0.04
2012-03-02,2012-03-01,Furniture,Tables,West,Alberta,Corporate,50,7666.04,-1820.84,0.02
2011-12-03,2011-12-01,Office Supplies,Appliances,West,Alberta,Small Business,17,126.57,-752.13,0.03
2012-06-02,2012-06-01,Furniture,Bookcases,West,Alberta,Home Office,19,1406.15,-379.1,0.04
2010-02-20,2010-02-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,30,1187.55,532.61,0.0
2010-01-10,2010-01-01,Technology,Computer Peripherals,West,Alberta,Corporate,40,827.27,-170.87,0.05
2012-03-24,2012-03-01,Office Supplies,Paper,West,Alberta,Small Business,7,59.99,-13.78,0.1
2009-05-04,2009-05-01,Furniture,Chairs & Chairmats,West,Alberta,Corporate,39,10656.26,3116.54,0.06
2009-05-04,2009-05-01,Furniture,Office Furnishings,West,Alberta,Corporate,2,17.06,-5.2,0.09
2010-06-19,2010-06-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,21,91.15,-71.54,0.03
2010-06-19,2010-06-01,Office Supplies,Labels,West,Alberta,Corporate,46,171.48,66.13,0.1
2010-06-19,2010-06-01,Technology,Telephones and Communication,West,Alberta,Corporate,9,162.1545,-73.74,0.08
2012-05-12,2012-05-01,Office Supplies,Paper,West,Alberta,Consumer,8,54.43,-31.63,0.08
2012-05-12,2012-05-01,Office Supplies,Pens & Art Supplies,West,Alberta,Consumer,47,124.94,-2.4,0.1
2012-05-12,2012-05-01,Office Supplies,Rubber Bands,West,Alberta,Consumer,30,78.46,18.57,0.05
2009-09-19,2009-09-01,Technology,Computer Peripherals,West,Alberta,Small Business,30,920.0,-45.07,0.08
2009-09-19,2009-09-01,Office Supplies,Appliances,West,Alberta,Small Business,7,104.2,-8.53,0.05
2009-09-19,2009-09-01,Technology,Copiers and Fax,West,Alberta,Small Business,11,3563.88,285.95,0.0
2012-07-13,2012-07-01,Office Supplies,Appliances,West,Alberta,Small Business,48,2531.66,354.74,0.02
2012-07-13,2012-07-01,Technology,Telephones and Communication,West,Alberta,Small Business,29,5382.3105,1419.05,0.0
2011-08-11,2011-08-01,Office Supplies,Paper,West,Alberta,Corporate,30,199.11,-83.33,0.01
2010-04-16,2010-04-01,Technology,Copiers and Fax,West,Alberta,Small Business,47,19224.92,6635.15,0.1
2010-04-16,2010-04-01,Furniture,Office Furnishings,West,Alberta,Small Business,39,778.62,247.24,0.0
2012-02-01,2012-02-01,Office Supplies,Storage & Organization,West,Alberta,Small Business,27,869.78,43.36,0.1
2012-02-01,2012-02-01,Furniture,Tables,West,Alberta,Small Business,11,2503.008,-298.62,0.1
2010-05-27,2010-05-01,Office Supplies,Labels,West,Alberta,Corporate,47,298.3,146.72,0.08
2009-01-03,2009-01-01,Office Supplies,Pens & Art Supplies,West,Alberta,Home Office,29,122.23,24.55,0.03
2009-06-04,2009-06-01,Technology,Telephones and Communication,West,Alberta,Corporate,13,1289.127,-16.34,0.06
2010-05-19,2010-05-01,Office Supplies,Pens & Art Supplies,West,Alberta,Small Business,46,176.5,-119.35,0.01
2010-05-19,2010-05-01,Office Supplies,Storage & Organization,West,Alberta,Small Business,42,1546.8,25.51,0.07
2010-05-19,2010-05-01,Furniture,Tables,West,Alberta,Small Business,35,3457.56,-365.44,0.02
2010-09-05,2010-09-01,Furniture,Chairs & Chairmats,West,Alberta,Corporate,47,1124.3,-335.22,0.1
2010-09-05,2010-09-01,Office Supplies,Labels,West,Alberta,Corporate,11,43.57,6.7,0.09
2010-09-05,2010-09-01,Technology,Telephones and Communication,West,Alberta,Corporate,23,2610.894,516.19,0.0
2011-02-19,2011-02-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,15,110.15,13.91,0.02
2011-02-19,2011-02-01,Furniture,Chairs & Chairmats,West,Alberta,Corporate,13,3335.27,539.69,0.03
2009-09-12,2009-09-01,Technology,Telephones and Communication,West,Alberta,Corporate,48,8374.132,2568.1,0.06
2010-02-06,2010-02-01,Furniture,Chairs & Chairmats,West,Alberta,Small Business,27,5149.06,605.44,0.03
2010-05-14,2010-05-01,Office Supplies,Rubber Bands,West,Alberta,Home Office,41,73.36,-94.95,0.09
2010-05-14,2010-05-01,Technology,Telephones and Communication,West,Alberta,Home Office,33,3630.146,951.68,0.04
2010-05-29,2010-05-01,Furniture,Office Furnishings,West,Alberta,Small Business,20,2213.92,768.34,0.03
2010-12-01,2010-12-01,Furniture,Office Furnishings,West,Alberta,Small Business,5,118.06,2.63,0.05
2009-04-04,2009-04-01,Office Supplies,Labels,West,Alberta,Home Office,47,228.46,112.06,0.01
2009-04-04,2009-04-01,Office Supplies,Paper,West,Alberta,Home Office,19,77.61,16.79,0.09
2012-07-11,2012-07-01,Furniture,Tables,West,Alberta,Corporate,9,1137.62,-284.68,0.05
2011-12-02,2011-12-01,Technology,Telephones and Communication,West,Alberta,Corporate,31,953.0455,298.47,0.02
2011-02-09,2011-02-01,Technology,Computer Peripherals,West,Alberta,Small Business,50,1444.96,-6.34,0.09
2011-02-09,2011-02-01,Technology,Telephones and Communication,West,Alberta,Small Business,10,941.6215,-186.67,0.01
2012-12-26,2012-12-01,Office Supplies,Labels,West,Alberta,Home Office,38,95.71,32.81,0.04
